"cause_name","sex","age","ylds"
"Sexually transmitted diseases excluding HIV","Male","40 to 44",8472.2344544714
"Sexually transmitted diseases excluding HIV","Male","45 to 49",5759.4699957739
"Sexually transmitted diseases excluding HIV","Male","5 to 9",NA
"Sexually transmitted diseases excluding HIV","Male","50 to 54",3706.1792318252
"Sexually transmitted diseases excluding HIV","Male","55 to 59",2405.9560269536
"Sexually transmitted diseases excluding HIV","Male","60 to 64",1449.0912797127
"Sexually transmitted diseases excluding HIV","Male","65 to 69",984.81345218095
"Sexually transmitted diseases excluding HIV","Male","70 to 74",745.49286799238
"Sexually transmitted diseases excluding HIV","Male","75 to 79",483.03617411295
"Sexually transmitted diseases excluding HIV","Male","80 plus",435.59818644703
"Sexually transmitted diseases excluding HIV","Male","Under 5",NA
"Skin and subcutaneous diseases","Female","10 to 14",363275.73710962
"Skin and subcutaneous diseases","Female","15 to 19",492535.58217226
"Skin and subcutaneous diseases","Female","20 to 24",369256.83086155
"Skin and subcutaneous diseases","Female","25 to 29",297192.37730608
"Skin and subcutaneous diseases","Female","30 to 34",248703.80931391
"Skin and subcutaneous diseases","Female","35 to 39",217662.63785389
"Skin and subcutaneous diseases","Female","40 to 44",187759.50985316
"Skin and subcutaneous diseases","Female","45 to 49",165670.99737607
"Skin and subcutaneous diseases","Female","5 to 9",173342.47020014
"Skin and subcutaneous diseases","Female","50 to 54",146884.52620612
"Skin and subcutaneous diseases","Female","55 to 59",128777.3500116
"Skin and subcutaneous diseases","Female","60 to 64",102997.33458087
"Skin and subcutaneous diseases","Female","65 to 69",74311.558308511
"Skin and subcutaneous diseases","Female","70 to 74",55846.518005442
"Skin and subcutaneous diseases","Female","75 to 79",37058.8263855
"Skin and subcutaneous diseases","Female","80 plus",31114.75120248
"Skin and subcutaneous diseases","Female","Under 5",104060.91985354
"Skin and subcutaneous diseases","Male","10 to 14",444907.28935339
"Skin and subcutaneous diseases","Male","15 to 19",583792.73012134
"Skin and subcutaneous diseases","Male","20 to 24",424473.91452168
"Skin and subcutaneous diseases","Male","25 to 29",334296.01285293
"Skin and subcutaneous diseases","Male","30 to 34",274023.97346425
"Skin and subcutaneous diseases","Male","35 to 39",230462.47033779
"Skin and subcutaneous diseases","Male","40 to 44",192446.27511559
"Skin and subcutaneous diseases","Male","45 to 49",167232.91646853
"Skin and subcutaneous diseases","Male","5 to 9",230490.70293217
"Skin and subcutaneous diseases","Male","50 to 54",146478.80449403
"Skin and subcutaneous diseases","Male","55 to 59",127361.92693639
"Skin and subcutaneous diseases","Male","60 to 64",98090.851721582
"Skin and subcutaneous diseases","Male","65 to 69",64771.891967944
"Skin and subcutaneous diseases","Male","70 to 74",45893.666863836
"Skin and subcutaneous diseases","Male","75 to 79",28587.714936896
"Skin and subcutaneous diseases","Male","80 plus",24083.05977671
"Skin and subcutaneous diseases","Male","Under 5",122693.57461625
"Stomach cancer","Female","15 to 19",31.671061628453
"Stomach cancer","Female","20 to 24",46.810228715612
"Stomach cancer","Female","25 to 29",84.560387713076
"Stomach cancer","Female","30 to 34",202.90461058585
"Stomach cancer","Female","35 to 39",356.3279230464
"Stomach cancer","Female","40 to 44",475.2102757906
"Stomach cancer","Female","45 to 49",616.23176092219
"Stomach cancer","Female","50 to 54",979.86480992266
"Stomach cancer","Female","55 to 59",1310.5326459866
"Stomach cancer","Female","60 to 64",1455.367191887
"Stomach cancer","Female","65 to 69",1286.1789756549
"Stomach cancer","Female","70 to 74",1106.0781076052
"Stomach cancer","Female","75 to 79",773.51310788552
"Stomach cancer","Female","80 plus",905.57258877529
"Stomach cancer","Male","15 to 19",82.026284162224
"Stomach cancer","Male","20 to 24",110.76279010522
"Stomach cancer","Male","25 to 29",181.8803945837
"Stomach cancer","Male","30 to 34",218.69537169519
"Stomach cancer","Male","35 to 39",380.85847039598
"Stomach cancer","Male","40 to 44",572.61167021916
"Stomach cancer","Male","45 to 49",913.26350681091
"Stomach cancer","Male","50 to 54",1345.4222365357
"Stomach cancer","Male","55 to 59",1699.1126824966
"Stomach cancer","Male","60 to 64",1692.022499521
"Stomach cancer","Male","65 to 69",1392.5763222821
"Stomach cancer","Male","70 to 74",912.86706210296
"Stomach cancer","Male","75 to 79",707.9372953283
"Stomach cancer","Male","80 plus",691.11794061111
"Sudden infant death syndrome","Female","Under 5",NA
"Sudden infant death syndrome","Male","Under 5",NA
"Tension-type headache","Female","10 to 14",20148.567695962
"Tension-type headache","Female","15 to 19",30983.369533367
"Tension-type headache","Female","20 to 24",34237.76627652
"Tension-type headache","Female","25 to 29",29784.126202242
"Tension-type headache","Female","30 to 34",26338.021228797
"Tension-type headache","Female","35 to 39",24293.608375088
"Tension-type headache","Female","40 to 44",21007.929781021
"Tension-type headache","Female","45 to 49",17193.995272761
"Tension-type headache","Female","5 to 9",7042.6068207553
"Tension-type headache","Female","50 to 54",14092.023467138
"Tension-type headache","Female","55 to 59",11798.99190773
"Tension-type headache","Female","60 to 64",8869.5144611997
"Tension-type headache","Female","65 to 69",6142.0182998801
"Tension-type headache","Female","70 to 74",4437.9253182861
"Tension-type headache","Female","75 to 79",2814.8689946132
"Tension-type headache","Female","80 plus",2440.1255846508
"Tension-type headache","Male","10 to 14",17281.599335695
"Tension-type headache","Male","15 to 19",28730.590412623
"Tension-type headache","Male","20 to 24",32896.392084786
"Tension-type headache","Male","25 to 29",29801.510209188
"Tension-type headache","Male","30 to 34",27338.634778303
"Tension-type headache","Male","35 to 39",25515.027997502
"Tension-type headache","Male","40 to 44",21997.230573314
"Tension-type headache","Male","45 to 49",17675.153578246
"Tension-type headache","Male","5 to 9",5606.2901571781
"Tension-type headache","Male","50 to 54",14146.096811302
"Tension-type headache","Male","55 to 59",11511.031245683
"Tension-type headache","Male","60 to 64",8005.8351537477
"Tension-type headache","Male","65 to 69",4750.1342898405
"Tension-type headache","Male","70 to 74",3014.7594673298
"Tension-type headache","Male","75 to 79",1651.4687761788
"Tension-type headache","Male","80 plus",1250.5156472247
"Testicular cancer","Male","15 to 19",152.13125988023
"Testicular cancer","Male","20 to 24",328.69035040239
"Testicular cancer","Male","25 to 29",550.78210962684
"Testicular cancer","Male","30 to 34",606.14274048346
"Testicular cancer","Male","35 to 39",527.02470108747
"Testicular cancer","Male","40 to 44",392.0565292258
"Testicular cancer","Male","45 to 49",421.33053800367
"Testicular cancer","Male","50 to 54",193.70633268741
"Testicular cancer","Male","55 to 59",147.63995922534
"Testicular cancer","Male","60 to 64",147.506174009
"Testicular cancer","Male","65 to 69",114.31332004676
"Testicular cancer","Male","70 to 74",51.245606123266
"Testicular cancer","Male","75 to 79",25.802888034671
"Testicular cancer","Male","80 plus",36.14080708776
"Tetanus","Female","10 to 14",434.66619139166
"Tetanus","Female","15 to 19",373.92141464258
"Tetanus","Female","20 to 24",325.7285539009
"Tetanus","Female","25 to 29",285.15815997257
"Tetanus","Female","30 to 34",245.8717214095
"Tetanus","Female","35 to 39",208.69948881977
"Tetanus","Female","40 to 44",174.32893317708
"Tetanus","Female","45 to 49",137.68709309513
"Tetanus","Female","5 to 9",506.32562746388
"Tetanus","Female","50 to 54",102.98827011857
"Tetanus","Female","55 to 59",81.346347124846
"Tetanus","Female","60 to 64",66.749101953761
"Tetanus","Female","65 to 69",49.225551538328
"Tetanus","Female","70 to 74",34.106176513443
"Tetanus","Female","75 to 79",26.758093655711
"Tetanus","Female","80 plus",14.916511634775
"Tetanus","Female","Under 5",961.1505222856
"Tetanus","Male","10 to 14",644.45585291993
"Tetanus","Male","15 to 19",543.51271770623
"Tetanus","Male","20 to 24",478.42917938559
"Tetanus","Male","25 to 29",413.90638627376
"Tetanus","Male","30 to 34",350.73304065361
"Tetanus","Male","35 to 39",283.41051013843
"Tetanus","Male","40 to 44",223.59873404235
"Tetanus","Male","45 to 49",183.04619382779
"Tetanus","Male","5 to 9",750.38336949204
"Tetanus","Male","50 to 54",134.14256098415
"Tetanus","Male","55 to 59",98.376148604448
"Tetanus","Male","60 to 64",94.236100906505
"Tetanus","Male","65 to 69",89.707082072525
"Tetanus","Male","70 to 74",35.123763486379
"Tetanus","Male","75 to 79",21.009244824709
"Tetanus","Male","80 plus",44.281448716476
"Tetanus","Male","Under 5",1218.4971036764
"Thyroid cancer","Female","10 to 14",46.266989925278
"Thyroid cancer","Female","15 to 19",969.59563332044
"Thyroid cancer","Female","20 to 24",429.08791682041
"Thyroid cancer","Female","25 to 29",554.68064981876
"Thyroid cancer","Female","30 to 34",646.22965050693
"Thyroid cancer","Female","35 to 39",638.60299984444
"Thyroid cancer","Female","40 to 44",1483.68568465
"Thyroid cancer","Female","45 to 49",616.00990503022
"Thyroid cancer","Female","50 to 54",546.53830994275
"Thyroid cancer","Female","55 to 59",521.70527541543
"Thyroid cancer","Female","60 to 64",577.75014856831
"Thyroid cancer","Female","65 to 69",352.94852717364
"Thyroid cancer","Female","70 to 74",367.74368279319
"Thyroid cancer","Female","75 to 79",146.75242448203
"Thyroid cancer","Female","80 plus",132.72199411593
"Thyroid cancer","Male","10 to 14",21.532879983033
"Thyroid cancer","Male","15 to 19",67.561643614937
"Thyroid cancer","Male","20 to 24",126.2715101331
"Thyroid cancer","Male","25 to 29",178.33479939621
"Thyroid cancer","Male","30 to 34",215.83476535201
"Thyroid cancer","Male","35 to 39",195.87726880972
"Thyroid cancer","Male","40 to 44",186.22479706663
"Thyroid cancer","Male","45 to 49",252.06589015578
"Thyroid cancer","Male","50 to 54",334.50998645874
"Thyroid cancer","Male","55 to 59",397.87433561233
"Thyroid cancer","Male","60 to 64",391.4850611973
"Thyroid cancer","Male","65 to 69",236.24004619988
"Thyroid cancer","Male","70 to 74",188.61193425769
"Thyroid cancer","Male","75 to 79",84.01388130141
"Thyroid cancer","Male","80 plus",106.64209743694
"Tracheal, bronchus and lung cancer","Female","15 to 19",16.676772000127
"Tracheal, bronchus and lung cancer","Female","20 to 24",22.392203230699
"Tracheal, bronchus and lung cancer","Female","25 to 29",33.621278279819
"Tracheal, bronchus and lung cancer","Female","30 to 34",70.525084810825
"Tracheal, bronchus and lung cancer","Female","35 to 39",121.10667665402
"Tracheal, bronchus and lung cancer","Female","40 to 44",210.94345181862
"Tracheal, bronchus and lung cancer","Female","45 to 49",367.82121898791
"Tracheal, bronchus and lung cancer","Female","50 to 54",557.95474650647
"Tracheal, bronchus and lung cancer","Female","55 to 59",716.83657889819
"Tracheal, bronchus and lung cancer","Female","60 to 64",760.82513180671
"Tracheal, bronchus and lung cancer","Female","65 to 69",671.42942256893
"Tracheal, bronchus and lung cancer","Female","70 to 74",442.86977557606
"Tracheal, bronchus and lung cancer","Female","75 to 79",251.17839348739
"Tracheal, bronchus and lung cancer","Female","80 plus",299.61822526864
"Tracheal, bronchus and lung cancer","Male","15 to 19",27.263294006323
"Tracheal, bronchus and lung cancer","Male","20 to 24",52.991531207236
"Tracheal, bronchus and lung cancer","Male","25 to 29",68.997379766183
"Tracheal, bronchus and lung cancer","Male","30 to 34",213.32850438094
"Tracheal, bronchus and lung cancer","Male","35 to 39",343.9773834589
"Tracheal, bronchus and lung cancer","Male","40 to 44",576.31134071726
"Tracheal, bronchus and lung cancer","Male","45 to 49",947.744078255
"Tracheal, bronchus and lung cancer","Male","50 to 54",1518.5053454887
"Tracheal, bronchus and lung cancer","Male","55 to 59",2251.8390500346
"Tracheal, bronchus and lung cancer","Male","60 to 64",2302.6050628294
"Tracheal, bronchus and lung cancer","Male","65 to 69",1835.5513173862
"Tracheal, bronchus and lung cancer","Male","70 to 74",1290.6397426997
"Tracheal, bronchus and lung cancer","Male","75 to 79",794.91312777462
"Tracheal, bronchus and lung cancer","Male","80 plus",695.08552364047
"Trachoma","Female","15 to 19",0.31462187688014
"Trachoma","Female","20 to 24",4.1473535204238
"Trachoma","Female","25 to 29",13.956175014375
"Trachoma","Female","30 to 34",72.020526555198
"Trachoma","Female","35 to 39",261.89304586781
"Trachoma","Female","40 to 44",608.27659201398
"Trachoma","Female","45 to 49",1088.1015270839
"Trachoma","Female","50 to 54",2081.8321036527
"Trachoma","Female","55 to 59",3667.1038438929
"Trachoma","Female","60 to 64",4973.0463697378
"Trachoma","Female","65 to 69",5746.3438342574
"Trachoma","Female","70 to 74",5862.4014424007
"Trachoma","Female","75 to 79",4906.237483626
"Trachoma","Female","80 plus",6301.0194171851
"Trachoma","Male","15 to 19",0.27523582410738
"Trachoma","Male","20 to 24",3.1774361859746
"Trachoma","Male","25 to 29",10.084039659585
"Trachoma","Male","30 to 34",52.922682582024
"Trachoma","Male","35 to 39",189.69815824276
"Trachoma","Male","40 to 44",413.35488396585
"Trachoma","Male","45 to 49",745.58032844856
"Trachoma","Male","50 to 54",1277.4404305238
"Trachoma","Male","55 to 59",2227.8345067975
"Trachoma","Male","60 to 64",2576.027321445
"Trachoma","Male","65 to 69",2399.9430240313
"Trachoma","Male","70 to 74",2148.1299019848
"Trachoma","Male","75 to 79",1629.595614404
"Trachoma","Male","80 plus",2381.9554224953
"Tuberculosis","Female","10 to 14",4016.7365888635
"Tuberculosis","Female","15 to 19",13973.606429668
"Tuberculosis","Female","20 to 24",19982.315998618
"Tuberculosis","Female","25 to 29",22752.421307987
"Tuberculosis","Female","30 to 34",22425.977002796
"Tuberculosis","Female","35 to 39",21789.535918777
"Tuberculosis","Female","40 to 44",20898.693139764
"Tuberculosis","Female","45 to 49",19322.988885678
"Tuberculosis","Female","5 to 9",1049.7853990985
"Tuberculosis","Female","50 to 54",18020.503994907
"Tuberculosis","Female","55 to 59",18738.758798608
"Tuberculosis","Female","60 to 64",17908.559237586
"Tuberculosis","Female","65 to 69",14269.956086218
"Tuberculosis","Female","70 to 74",11406.415738085
"Tuberculosis","Female","75 to 79",7252.9684611763
"Tuberculosis","Female","80 plus",5246.238650543
"Tuberculosis","Female","Under 5",1314.8235978982
"Tuberculosis","Male","10 to 14",4197.2895150926
"Tuberculosis","Male","15 to 19",17701.011960737
"Tuberculosis","Male","20 to 24",35826.804812167
"Tuberculosis","Male","25 to 29",47869.199702232
"Tuberculosis","Male","30 to 34",50659.816374662
"Tuberculosis","Male","35 to 39",58582.845513042
"Tuberculosis","Male","40 to 44",71516.748961886
"Tuberculosis","Male","45 to 49",71749.720139192
"Tuberculosis","Male","5 to 9",1361.7376236391
"Tuberculosis","Male","50 to 54",67452.06257802
"Tuberculosis","Male","55 to 59",68600.149412304
"Tuberculosis","Male","60 to 64",59166.970214471
